escorpio	2012-11-06	 A veces eres demasiado estricto con tus amistades y miras cada detalle con lupa. No debes analizar todos sus movimientos ya que, al igual que tú, no son perfectas. Es más, se te olvida que no hay un único modo de hacer las cosas, sino que ellas pueden tener criterios distintos a los tuyos, pero igualmente válidos.
sagitario	2012-11-06	 Jornada favorable en lo laboral. Avanzarás notablemente en un proyecto de gran envergadura. Si optas por resolver ciertos asuntos cara a cara en vez de por email o teléfono, acabarás antes y no habrá malentendidos. Incluso puede que tu interlocutor te sorprenda gratamente.
capricornio	2012-11-06	 Tus ideas pueden parecer provocadoras o revolucionarias para una parte de tu entorno. Asume que no pueden ser bien acogidas por todo el mundo. No se trata de que cambies tu forma de pensar, sino de que busques personas más afines a tus intereses.
acuario	2012-11-06	 Los cambios y la incertidumbre trasladan a tu centro de trabajo cierto ambiente de malestar e inseguridad. Aunque no está en tu mano hacer que las cosas mejoren, una actitud más positiva será bien recibida por los demás. Sabrás sacar una sonrisa a aquellos que peor lo están pasando.
piscis	2012-11-06	 Renueva tu imagen antes de hacer un viaje de negocios o asistir a un encuentro profesional. Inspírate en las revistas de moda, pero adapta sus propuestas a tu estilo personal; no se trata de ir disfrazado. Podrías conocer a personas influyentes que te ayudarán más adelante.  
aries	2012-11-07	 No siempre debes guiarte por tu intuición ya que algunas corazonadas son erróneas. Si alguien trata de disuadirte sobre un determinado asunto, harás bien en escuchar sus palabras. Esta persona trata de evitar que cometas los mismos errores que ella. Recuerda que una retirada a tiempo es una victoria.  
tauro	2012-11-07	 Hoy necesitarás que tu pareja te exprese lo importante que eres para ella, así que le vas a pedir que lo exprese, que lo verbalice. Los solteros del signo también querréis sentiros arropados por vuestra gente. Encontraréis guiños de complicidad.  
geminis	2012-11-07	 Si hoy te invade el pesimismo, combátelo quedando con amigos. Trata de no agobiarles con tus problemas del trabajo; ellos ya tienen los suyos. Por otra parte, no permitas que nadie opine sobre un personal. Quizá necesites una siesta para poder funcionar por la tarde.
cancer	2012-11-07	 Vas a estar más sensible que de costumbre. Expresarás con facilidad las emociones íntimas y tus anhelos. Pero eso significa que también magnificas los problemas porque se impone la parte emocional a la racional. Hoy te conmueves por cualquier cosa.
leo	2012-11-07	 Luna menguante en este signo hoy que te hará pensar mucho antes de aceptar un nuevo reto profesional. Sopesarás las posibilidades que tienes de salir victorioso. No te conviene acumular ningún fracaso: si no lo ves claro, retírate a tiempo, es una buena opción.
virgo	2012-11-07	 Inicias una etapa sexual de gran plenitud. El influjo lunar te hará desplegar todas tus armas de seducción. No pondrás límites a la imaginación ni a tu cuerpo. Se renovará la química con tu pareja. Los solteros del signo también serán puro magnetismo.
libra	2012-11-07	 No seas tan paranoico. Ni todo el mundo habla de ti, ni tus actos son observados con lupa por los demás como piensas. Relájate y céntrate en tus propios asuntos. Con esta actitud, corres el riesgo de pecar de soberbio. Eres tú quien le da importancia a temas que no la tienen.
escorpio	2012-11-07	 La posición de Marte provocará situaciones de tensión a tu alrededor. Aléjate de las malas influencias y de las energías negativas. Si eres prudente no te salpicará ningún problema. Alguien intentará que asumas un error cometido por otro. Defiéndete.
sagitario	2012-11-07	 Escucha las señales que te envía tu organismo y no ignores ninguna molestia por pequeña que sea. Trata de que no se te acumulen los problemas de salud. Te vendrá bien un chequeo general para descartar cualquier patología. Tampoco seas hipocondríaco ni te creas a pies juntillas lo que leas en Internet.
capricornio	2012-11-07	 Cierto sentimiento de pesimismo y nostalgia te atrapa hoy. La jornada se te hará cuesta arriba y los planes o proyectos que tienes en marcha te parecerá imposible. Dificultad para tomar decisiones ya que te mostrarás inseguro. Tranquilo, será solo cuestión de días.
acuario	2012-11-07	 A través de alguien cercano podría llegarte una oportunidad profesional interesante. Quizá no sea exactamente lo que estás buscando, pero supone dar un paso más en tu trayectoria profesional. No pienses solo en la remuneración, sino en todo lo que puedes aprender y en los contactos que harás.
piscis	2012-11-07	 Todo hará que hoy te sientas melancólico. Te agobiarás en un vaso de agua y te verás incapaz de resolver los problemas más nimios. Tendencia a añorar situaciones más felices del pasado. Recuerda también que no todas ellas acabaron bien.
aries	2012-11-08	 Un contratiempo podría alterar tu rutina. No te enojes porque la alternativa que se te presenta no será tan mala. Eso sí, podrías tropezarte con alguien que pondrá a prueba tus nervios. Intenta solventar la situación con diplomacia. En temas de dinero, desconfía de las personas que no son del todo claras contigo.  
tauro	2012-11-08	 Podrían darte más responsabilidades en el trabajo, aunque no necesariamente irán acompañadas de una mayor remuneración. Solo tú puedes valorar si te interesa hacer el esfuerzo. Nadie te garantiza que en un futuro te veas recompensado. Háblalo con tu pareja.
geminis	2012-11-08	 Jornada cargada de intensidad emocional. Apenas tendrás tiempo de aburrirte entre discusiones y reconciliaciones con la pareja. Intenta morderte la lengua y no sacar ese asunto por el que siempre discutís. Si no queréis que nadie hable de vosotros, lavad los trapos sucios dentro de casa.
cancer	2012-11-08	 Hoy te arrepentirás de haberte levantado de la cama. Y es que será uno de esos días en que no estarás de acuerdo ni contigo mismo. Harás una tragedia de cualquier contratiempo que surja. Si tienes que tomar una decisión importante, mejor espérate a mañana que verás todo con más claridad.
leo	2012-11-08	 Un conflicto familiar podría provocarte dolores de cabeza. Antes de posicionarte en un bando u otro, habla con todas las partes implicadas y valora quién tiene la razón. Quizá debas asumir el rol de mediador y buscar una posición común entre todos los afectados. Tómate el tiempo que necesites.
virgo	2012-11-08	 En el trabajo serás el protagonista absoluto al cerrar un importante negocio o proponer una idea innovadora. Asumirás el liderazgo del nuevo proyecto y tendrás libertad para escoger a tus colaboradores. Quizá no te reporte ingresos extras a corto plazo, pero de aquí podrían surgir nuevos trabajos.  
libra	2012-11-08	 Llegan aires de renovación a Libra. Querrás cerrar los asuntos que tienes pendientes y abordar nuevos desafíos. Algún proyecto que antes te parecía inabarcable, ahora será pan comido para ti, o, al menos, no te dará miedo asumirlo. Haces bien en arriesgarte.
escorpio	2012-11-08	 Inicias un periodo favorable en cuanto a salud se refiere. Durante las últimas semanas te has cuidado mucho y empiezas a notar mejorías. Comprobarás que hacer pequeños sacrificios merece la pena. Tampoco debes obsesionarte, fija un día a la semana en el que te permitas ciertos excesos.
sagitario	2012-11-08	 Marte continúa su paso por tu signo y hoy eso te impulsa a luchar por lo que de verdad quieres, sobre todo en lo afectivo. Aclaras cualquier malentendido vivido en los días previos. Los solteros del signo también se mostrarán muy afectivos con las personas que despiertan su curiosidad.
capricornio	2012-11-08	 Afrontas la jornada con optimismo después de algunos días complicados. En el trabajo, tratarás de cerrar los temas inacabados y, en casa, querrás zanjar cualquier malentendido sin resolver. Tu actitud dará confianza a las personas que te rodean, quienes se mostrarán receptivas a tus propuestas.
acuario	2012-11-08	 Tu relación de pareja avanza lenta, pero segura. Asumirás nuevos compromisos junto a ella como una compra importante o dar el paso de vivir juntos. Tendréis que sortear algunos problemas, pero se impondrán los sentimientos. Los solteros del signo iniciareis una tapa un poco alocada en la que os mostraréis algo egoístas.
piscis	2012-11-08	 Está bien que te preocupes por tu salud y por tu aspecto físico, pero no cometas ninguna locura. Si crees que te sobran algunos kilos, acude a un profesional para que te ponga una dieta equilibrada y te haga un seguimiento. No te desesperes, si pierdes peso poco a poco y con control, será más fácil que no lo recuperes.
aries	2012-11-09	 Todo hará que afrontes el fin de semana con energía. Te apetecerá hacer alguna escapada con tu pareja. El cuerpo te pide un viaje cultural y visitar algo que no conozcas. Derrocharás vitalidad y te desenvolverás con soltura ante la gente nueva.
tauro	2012-11-09	 Lanzar un ultimátum del tipo "estás conmigo o contra mí" implica riesgos ya que la otra persona podría escoger la segunda opción y abandonarte a tu suerte. Evalúa bien con quién te mides ya que podrías salir perjudicado. Quizá debas plantearte una estrategia diferente.
geminis	2012-11-09	 Quizá eches de menos la compañía de alguien especial. No pienses que se ha olvidado de ti, simplemente está ocupado con su trabajo y sus preocupaciones diarias. Si tienes ganas de verlo, llámale y proponle una cita, pero no le reproches nada. El fin de semana te proporcionará buenos ratos.  
cancer	2012-11-09	 Querrás disfrutar de tus aficiones individuales este fin de semana. Te mostrarás creativo y estarás muy receptivo para aprender técnicas nuevas. Además, te relacionarás con facilidad con las personas desconocidas a quienes seducirás con tus dotes de comunicación.
leo	2012-11-09	 Huirás de la palabra "problemas" durante los próximos dos días. Para ello has llenado tu agenda de numerosos compromisos sociales. Prevalecerán los encuentros culturales, como las visitas a museos y a exposiciones. También te reunirás con tus amigos íntimos con los que puedes hablar con total libertad y sin autocensura.
virgo	2012-11-09	 Analiza si no has dejado demasiadas tareas para el fin de semana. Por un lado quieres reunirte con tu familia y amigos y, por otro, quieres concluir algunos asuntos domésticos. Deberás dar prioridad a unas cosas sobre las demás porque probablemente no puedas con todo.
libra	2012-11-09	 Podrías necesitar la ayuda de alguien de tu pasado. El tiempo que ha transcurrido desde vuestro último encuentro no debe ser un freno para pedirle el favor que necesites. Es mejor que seas directo y te dirijas a esta persona con franqueza. Encontrarás buena predisposición por su parte.
escorpio	2012-11-09	 El fin de semana te proporcionará momentos agradables y conversaciones ingeniosas. Será difícil pillarte en casa porque tienes un sinfín de propuestas. No descartes conocer a alguien que despierte tu interés en el sitio más insospechado. Un comentario fuera de contexto podría darte algún disgusto.
sagitario	2012-11-09	 Los Sagitario sois muy leales con vuestros amigos y estáis siempre que se os necesita. Quizá hoy pases el día con alguien de tu círculo íntimo que atraviesa un momento personal complicado. Poco puedes hacer por resolver sus problemas, pero valorará que le escuches y le aconsejes.
capricornio	2012-11-09	 En el trabajo, tendrás que defender tu criterio frente a opiniones opuestas. Procura no levantar la voz porque no por ello vas a tener más razón. Lo importante será el fondo, es decir, los argumentos que aportes, aunque si quieres sumar apoyos, tampoco puedes perder las formas.
acuario	2012-11-09	 Deja de fijarte en el trabajo de los demás y céntrate en tus propios asuntos. Preocúpate de no cometer errores y no tengas miedo a hacer propuestas atrevidas. Conviene que este fin de semana lo dediques a disfrutar de la familia y de las actividades que te gustan. El trabajo apárcalo hasta el lunes.
piscis	2012-11-09	 Cambias la melancolía por optimismo. Olvidarás los pequeños enfados y hallarás la solución a un problema que te agobia. También encontrarás las palabras adecuadas para alguien que lo está pasando mal y te pide ayuda. Alguien inesperado se acordará de ti hoy.
aries	2012-11-10	 No es cuestión de que te obsesiones por aprovechar el tiempo en el fin de semana, sino que te dejes deslizar por él sin ningún tipo de objetivo predeterminado. Lo que vaya surgiendo será agradable, pero no te fijes ni siquiera un horario, huye de cualquier tipo de estrés.
tauro	2012-11-10	 Hoy te darás cuenta de que hay palabras que si se dicen no tienen vuelta atrás, por eso vas a moderar mucho todo lo que expreses hoy, irás con mucho cuidado y lo cierto es que te va a dar buenos resultados, sobre todo con los hijos o con algún miembro de la familia.
geminis	2012-11-10	 Te sientes reconfortado por las actitudes de una persona que, a pesar de la distancia, ves que no deja de pensar en ti y que utiliza la tecnología para hacértelo saber. Eso te pone de buen humor y aleja tus nubarrones emocionales. Hoy muestras tu alegría.
cancer	2012-11-10	 Aciertas al organizar un encuentro o una reunión en la que vas a poder charlar por fin con calma con alguien que te apetece mucho y que sabes siempre te da buenas vibraciones porque es una persona muy positiva y no se deja arrastrar por las circunstancias.
leo	2012-11-10	 Hoy decides no complicarte la vida y hacerlo todo lo más sencillo posible, especialmente en el ámbito del hogar. Ese sentimiento lo vas a transmitir a los más cercanos e incluso les vendrá bien para ver que tienen que rebajar sus exigencias.
virgo	2012-11-10	 No es el momento idóneo para exigir que alguien esté permanentemente contigo y no dejar que disfrute de su libertad individual. Notarás que tienes que ceder en eso, en especial si tienes hijos que necesitan su espacio propio. Abre la mano un poco más.
libra	2012-11-10	 Hoy puedes caer en alguna clase de equivocación por intentar ir muy deprisa y no calibrar bien los pasos que des. Debes estar atento a lo que haces, aunque sean cosas sencillas o cotidianas que no te supongan ninguna novedad o esfuerzo. Controla todo más.
escorpio	2012-11-10	 Sacas un as de la manga y pones a funcionar tu inventiva si alguien intenta obligarte a hacer algo que no te apetece demasiado. Estarás hábil para evitarlo y además, no te importará que se note la verdadera razón que tienes para ello. Mostrarás tu calma.
sagitario	2012-11-10	 Valoras mucho que hoy alguien se acuerde de ti y te llame o intente quedar contigo, pero vas a tener cierta tendencia a la tranquilidad y un espíritu casero. Preferirás disfrutar del hogar o de cualquier actividad en la que no se necesite mucho esfuerzo físico.
capricornio	2012-11-10	 Dejas de lado hoy todo lo que te recuerde el trabajo, porque lo cierto es que andas un poco saturado y no querrás ni siquiera que te pregunten por él. Harás bien porque necesitas airearte, fijar tu atención en otras cosas que te proporcionen placer.
acuario	2012-11-10	 Puede que ya le hayas pedido demasiado favores a alguien y ahora te encuentres con una negativa rotunda si insistes en ello. Vas a encontrarte con una pega y es que si se trata de algo relacionado con los hijos, debes respetar el tiempo libre de los demás.
piscis	2012-11-10	 Revisa todo lo que tenga que ver con documentos o con lo legal, ya que hoy vas a tener tiempo de leer detenidamente esos papeles que tanta pereza te dan. Invierte unas horas en ello, porque vas a descubrir detalles que se te habían pasado por alto.  
aries	2012-11-11	 Aprovecha la mañana para cuidar de tu aspecto o de esos objetos o prendas personales que quizá necesiten una revisión que has ido dejando por falta de tiempo o por atender a otros asuntos más urgentes. Por la tarde, es probable que recibas una visita inesperada.
tauro	2012-11-11	 Estás empeñado en un pequeño trabajo manual o casero que quieres terminar y pondrás todo tu afán en ello, incluso si eso significa acabar algo cansado. Pero lo cierto es que luego te vas a sentir muy satisfecho. El ajetreo social no te irá hoy, prefieres tu pequeño mundo.
geminis	2012-11-11	 Confías en alguien para que le transmita a otra persona tus sentimientos o tu opinión sobre un asunto familiar. Esa estrategia te puede dar buen resultado, insiste si ves que no lo hace, porque ahora es el momento oportuno de hacerle llegar lo que te interesa que sepa.
cancer	2012-11-11	 Tu humor estará estable, y nada va a enturbiar esa placidez con la que hoy te lo tomas todo. Si tienes pareja, la dejarás que vaya a su aire y eso es un manera muy acertada de enfocar la relación, incluso aunque te sientas algo solo, pero también disfrutarás de esa soledad.
leo	2012-11-11	 Sacúdete la pereza para unirte a algún grupo en el que desarrollar una actividad diferente a las habituales o para empezar a hacer algo que te gusta desde hace tiempo y que las circunstancias, quizá familiares, habían impedido. Ahora llega tu oportunidad.
virgo	2012-11-11	 Vivir el presente es lo que tienes que plantearte hoy. No mires al pasado, a lo que se fue porque nada ni nadie puede cambiarlo. Alguien te puede alegrar el día con un detalle sencillo que te arrancará una sonrisa. No será nada material, pero sí valioso espiritualmente.
libra	2012-11-11	 Tus articulaciones o tu espalda pueden darte hoy un toque de atención y recordarte que debes abandonar ese sedentarismo que no es nada sano. Deja el coche y camina y si no te apetece hacerlo solo, pide a un amigo o incluso un vecino que te acompañe. Lo hará encantado.
escorpio	2012-11-11	 Está muy claro que necesitas una meta intelectual en este momento y si tienes una entre manos, vas a ver cómo avanzas en ella si te dejas guiar por alguien con experiencia. Aprovechas parte de tu tiempo libre para ello, incluso no te importará madrugar.
sagitario	2012-11-11	 Marte te lleva de nuevo a recargar tu energía y a no dejarte llevar sin plantar cara en ciertas batallas. En lo afectivo esto se refleja en ese empeño en buscar el ideal amoroso, y si no tienes pareja, entrarás en acción muy pronto, con ímpetu renovado.
capricornio	2012-11-11	 Hay cierta monotonía en los temas de pareja, pero quizá es solo una consecuencia de que tu atención está puesta en otros asuntos o de tensiones laborales que al fin y al cabo pesan. Hoy puedes romperla si dejas la pereza y te dedicas a mimar un poco a esa persona que está a tu lado.
acuario	2012-11-11	 Discutir con los más cercanos no es algo que hoy te convenga demasiado porque no vas a conseguir tus propósitos. Deja el enfrentamiento y cede ante personas de más edad con las que no tiene más remedio que convivir. Tampoco lo hagas si compartes piso con compañeros o amigos.
piscis	2012-11-11	 Pones paz en una discusión entre familiares o ayudas a un hijo o a un hermano que se encuentra con algún problema. Prepárate para una larga conversación telefónica o incluso para tener que trasladarte a casa de alguien con el fin de hablar en persona y reconducir la situación.
aries	2012-11-12	 Aunque te molesten ciertas cosas en el trabajo y tengas que aguantar a personas que no son de tu agrado o no te caen demasiado bien, procura que no se te note nada. Al fin y al cabo, no vas allí a hacer amigos, así que muéstrate discreto y centrado en lo tuyo, sin comentar nada.
tauro	2012-11-12	 Hoy alguien te va a invitar a disfrutar de algo bueno, ya sea una comida o a un evento en el que realmente lo puedes pasar muy bien. Ojo con los excesos de algún tipo. Por mucho que tengas tentaciones de aprovechar la ocasión, debes ser lo más moderado posible.
geminis	2012-11-12	 Muestra tu agradecimiento y no exijas nada que no sea razonable en tratos de negocios, ya que hoy es necesaria la negociación antes que ninguna otra postura, por mucho que te sientas inclinado a imponer tu criterio. Si aprietas demasiado, puedes perderlo todo.
cancer	2012-11-12	 Te será muy fácil hoy conectar con alguien que pertenece al ámbito de lo artístico, alguien quizá bohemio que sabe ver la vida de una forma muy lúdica. Sonríes y te dejas llevar a su ambiente que es tan distinto al tuyo. Descubres cosas nuevas, distintas.
leo	2012-11-12	 Quizá estés siendo demasiado egoísta con tu tiempo, y no pienses en dar un poco más a alguien que siempre te ha respondido cuando lo has necesitado. Puede enfadarse y no le faltará razón ya que últimamente te proteges de él, quizá porque no ande en su mejor momento.
virgo	2012-11-12	 Puedes mejorar mucho hoy en los temas de salud, hay una recuperación, aunque sea lenta que te ayuda a levantar mucho el ánimo. Comienzas a hacer planes otra vez e incluso puede que retomes un asunto que habías dejado de lado y que te interesa intelectualmente.
libra	2012-11-12	 Si hoy no entiendes tu propia reacción ante las palabras de un amigo o de un familiar, no debes sentirte culpable. Date tiempo para reflexionar y conocerte mejor. Quizá sólo se deba a que las has entendido de una manera incorrecta, que hayas pensado mal sin razón.
escorpio	2012-11-12	 Es posible que hoy tengas que esforzarte por mejorar tu imagen o arreglarte con un cuidado especial. Te espera una jornada con mucho contacto social, incluso puede haber sorpresas de última hora en las que tendrás que estar simpático y charlatán.
sagitario	2012-11-12	 Planificar ciertas actividades no te viene nada mal. Tira de agenda y mira a ver la mejor manera de organizarte de cara al resto de la semana. Es importante ahora optimizar tu tiempo y más si tienes cursos o estudios de algún tipo entre manos.
capricornio	2012-11-12	 No te quedes en la superficie de las cosas ni mires para otro lado si alguien te expone un problema, pues en parte eres responsable de él. Y eres consciente aunque te resulta más cómodo ignorarlo. Pero es momento de asumirlo, no lo dudes.
acuario	2012-11-12	 Tu organismo se resiente hoy de ciertas tensiones acumuladas, y te ronda cierta inestabilidad psicológica, lo que hace que no sea tu mejor día. Descansa más y no quieras alcanzar esas metas que se te escapan, por mucho que hagas. No es día para asumir retos.
piscis	2012-11-12	 Hay mucha creatividad en ti y se abre una etapa en la que puedes desarrollarla mucho mejor. Alguien confía en tus posibilidades, incluso puede que financie una idea o un proyecto. Se agradecido con esas personas que te han ayudado en él, sea de la manera que sea.
aries	2012-11-13	 Hoy ves que es mucho más sencillo de lo que creías conseguir algo que te interesa mucho y eso te hace sentirte gratificado, más seguro de tus propósitos, fuerte y con ideas más renovadas y positivas. Alguien te da una buena noticia, se aleja un problema.
tauro	2012-11-13	 Aunque no lo quieras reconocer, lo cierto es que echas de menos ciertas rutinas o incluso personas que hasta hace poco eran cotidianas. Pero sabrás reinventarte y buscas otras cosas nuevas que hacer para no caer en esa melancolía que no te interesa nada.
geminis	2012-11-13	 Te implicarás en algún tema social o quizá en el ámbito de la política y aunque lo hagas sinceramente, te darás cuenta de que no todo el mundo es tan honesto y eso puede que te decepcione bastante. Pero no por ello debes de dejar de luchar por lo que crees.
cancer	2012-11-13	 Tienes motivos para animarte, ya que a primera hora consigues zanjar un asunto engorroso relacionado con firmas o con lo legal. El resto del día será agradable e incluso las obligaciones domésticas no te parecerán tan pesadas. Simplemente, las harás sin más.
leo	2012-11-13	 Te molesta no controlar lo que le sucede a tu pareja e incluso caes en pensar que hay terceras personas. No es cierto, aunque realmente nunca se conoce a nadie del todo, ya que cada uno tenemos una parte que nunca descubrimos. Tu también piénsalo bien.
virgo	2012-11-13	 Las pequeñas tentaciones de gastos innecesarios, te asaltarán hoy, así que ten cuidado con esa tendencia que puede afectar más de lo que crees a tu presupuesto ahora. En realidad es algo de lo que puedes prescindir, no hace falta que nadie te lo diga.
libra	2012-11-13	 Se estabiliza un asunto en el orden familiar y observas que alguien muy cercano consigue superar una mala etapa, lo que te lleva a ponerte de muy buen humor y poder emplear más tiempo en tus asuntos o actividades. Compartes ese bienestar.
escorpio	2012-11-13	 La Luna nueva que está hoy en tu signo te aporta una conciencia distinta en la que descubres que tienes capacidad para hacer cosas diferentes a las habituales. Eso te lleva a probar una nueva actividad o incluso a cambiar de hábitos, algo que te favorece mucho.
sagitario	2012-11-13	 Tu espíritu se siente ligero, incluso si ves que las cosas están poco claras o hay incertidumbre a tu alrededor. Charlas con alguien a quien aprecias sinceramente y esa corriente de energía positiva también te favorece. Es bueno que confíes algo más en ti mismo.
capricornio	2012-11-13	 Asuntos legales relacionados con herencias o dinero sufren demoras de algún tipo, pero no debes dejar que eso influya tanto en ti. Sabes ser muy paciente y capear los temporales, y ahora no es el momento de explotar, al menos delante de alguien que te conoce poco.
acuario	2012-11-13	 Ciertos errores del pasado con las amistades vuelven a salir a la luz por casualidad y es que no cerraste esas heridas de la manera adecuada. Te darás cuenta de ello, lo que sucede es que quizá ya es demasiado tarde y no vas a poder evitar ciertos comentarios.
piscis	2012-11-13	 No es tan difícil como crees adquirir esos conocimientos que te hacen la vida más fácil, sobre todo los que tienen que ver con la tecnología. Alguien te echa una mano hoy para solucionar esas pequeñas cosas que vas a aprender en un tiempo récord.
aries	2012-11-14	 Fomenta el pensamiento positivo, visualiza situaciones agradables que te hagan avanzar o abrirte a nuevos conocimientos. Hoy estarás muy en sintonía con tu entorno e incluso lo que te parecía monótono o un trabajo pesado, lo harás con mucha más ligereza y facilidad.
tauro	2012-11-14	 Vas a estar muy convencido de que lo que haces es lo correcto, así que hoy vas a llevar la voz cantante en la pareja o en la familia. Les demuestras que tienes razón o al menos buenas razones para ello. Pero tampoco está de más que intentes razonar, convencer por las buenas.
geminis	2012-11-14	 Tendrás la sensación hoy de que las conquistas se te darán muy bien porque tu mejor arma, que casi siempre es la palabra, será fácil, divertida. Tu ego estará en alza. Aprovecha cualquier oportunidad y más si no tienes pareja, porque alguien se va a sentir muy atraído.
cancer	2012-11-14	 Ojo con dejarte llevar por un ritmo frenético, que no es lo que mejor te va a ir hoy. Impón cierta calma, incluso si eso significa perder una invitación para un evento. No te interesa llegar estresado o dar una imagen de cansancio o cierto mal humor por las prisas.
leo	2012-11-14	 Hay opiniones que prefieres guardarte y haces bien en ello, sobre todo en ciertos entornos en los que sabes que no está muy de acuerdo con tu postura. Hoy serás discreto, lejos de buscar ese protagonismo tan tuyo. Refúgiate en tu vida más personal.
virgo	2012-11-14	 Se cuidadoso con todo lo relativo a la comunicación y eso incluye que debes de tener precaución con algún sms o washapp que puede provocar cierto malentendido. Aclara bien lo que quieres decir y, sobre todo, no te equivoques de destinatario. Puedes quedar en evidencia.
libra	2012-11-14	 Padres, profesores o figuras con poder estarán hoy muy pendientes de ti, de lo que haces y de hacia dónde encaminas tus pasos. No te sientas presionado, pero escucha sus advertencias o consejos. Si es un jefe, no dejes que sienta que no tienes ninguna simpatía por él.
escorpio	2012-11-14	 Hay fuerzas espirituales que se vuelcan en ti. Esto representa nuevos comienzos, deshacerte de aquello que ya no posee ningún valor en tu vida. Lo notarás y darás los pasos oportunos para alejarte de un círculo o de personas que ya no te aportan nada.
sagitario	2012-11-14	 Te reclaman para echar una mano en un trabajo al que no estás muy habituado. Piensa con calma si debes aceptar, ya que se requiere cierta experiencia. Si lo haces, debes ser sincero y explicar bien cuáles son tus capacidades. No te perjudicará.
capricornio	2012-11-14	 Es momento de hacer un pequeño esfuerzo y quedar bien con una persona a la que las circunstancias han alejado de ti. Pero es posible que eso cambie pronto, así que procura que el contacto sea fluido y no olvidarte de lo bien que se portó contigo.
acuario	2012-11-14	 Hoy te debes dedicar a solucionar algo relativo a la economía casera. Te parece que es algo pesado e incluso anticuado, pero no es cuestión de ponerse rebelde. Por mucho que te guste utilizar métodos más innovadores, asume que hay cosas que no cambian fácilmente.
piscis	2012-11-14	 Hay cambios en tus relaciones personales, quizá es hora de revisar lo que no te gusta y plantearte un alejamiento. Es cierto que te da miedo, pero piénsalo al menos, ya que aunque ahora te parezca algo imposible de realizar, la puerta no está tan cerrada como te parece.
aries	2012-11-15	 Sientes que no eres tu quien lleva las riendas de una relación y que siempre estás a merced de los deseos de esa persona y no te gusta. Pero has aceptado el juego, eso debes asumirlo. Observa lo que te da a cambio, quizá no sea tan poco aunque no todo lo que quisieras.
tauro	2012-11-15	 Deja hoy de lado cualquier clase de lamento, no te quejes de la situación y aunque creas que es negativa, si sales de tu ensimismamiento verás que no lo es tanto. Procura ser más objetivo en este asunto y poner en valor lo que tienes, que sigue siendo mucho.
geminis	2012-11-15	 Toma la iniciativa, pero controlando tus nervios, ya que hay cierto nivel de ansiedad hoy a la hora de hacer las cosas. Sin prisa pero sin pausa será tu mejor lema. Así conseguirás que todo circule con equilibrio, especialmente en lo profesional o en los estudios.
cancer	2012-11-15	 En asuntos de salud no debes precipitarte en tomar una decisión, si no estás de acuerdo con lo que te dice un experto, piensa si no te conviene consultar a algún otro. Es muy posible que así resuelvas las dudas y tengas mucho más claro cuál es el camino a seguir para dar con la solución.
leo	2012-11-15	 Tus planes se alteran hoy y eso te hace fruncir el ceño, pero nadie tiene la culpa así que no hagas reproches a tu pareja o a tu familia. Ellos no son responsables de nada y en el fondo lo sabes. Quítate el mal humor con una actividad divertida, una salida “after work”, por ejemplo.
virgo	2012-11-15	 Hoy puedes estar muy inspirado a la hora de negociar el precio de algo que necesitas y más si se trata de alquileres o ciertos bienes. Conseguirás lo que te propones, y eso repercute muy favorablemente en tu economía. Te sentirás muy satisfecho contigo mismo.
libra	2012-11-15	 Ten cuidado con esos e-mails que recibes y que no son nada fiables. Debes ser un poco menos crédulo, ya que hay quienes desean aprovecharse de la buena voluntad de los demás y no debes bajar la guardia hoy en este sentido. No te fíes de quienes quieren dar lástima así como así.
escorpio	2012-11-15	 Te atrae desenredar misterios o los temas ocultos hoy con mucha fuerza. Está bien si te lo tomas como un juego y no como algo serio. No te dejes llevar por ello como si fuera algo vital. No obstante tu imaginación estará desbordada, sácale el mejor partido en lo práctico.
sagitario	2012-11-15	 Vas a descubrir una pequeña mentira en alguien en quien confías. No se lo hagas notar de momento, espera con cautela a ver qué paso es el siguiente que da. Descubrirás la verdad con facilidad, pero has de tener un poco de paciencia y observar con atención.
capricornio	2012-11-15	 Sonríes hoy ante una ocurrencia o ante la inocencia de un hijo o de algún niño que te hace sentir mucha esperanza y que te da afecto desinteresadamente. Reconoces en tu interior que eso te aporta fuerza para continuar en ciertas batallas.
acuario	2012-11-15	 Intentas calmar tu ánimo y una de las mejores opciones que tienes hoy es practicar algún deporte suave o aún mejor, interesarte por el yoga o por la meditación. Si no controlas estos temas, busca información, te abrirá la puerta a una nueva manera de enfocar muchos aspectos mentales.
piscis	2012-11-15	 Defiendes a una persona que sabes merece la pena y eso te hace sentirte interiormente muy bien. No te importará exponerte a los comentarios que pueden surgir por esa defensa. Sabes que es muy justo lo que estás haciendo. Te lo agradecerán con creces.
aries	2012-11-16	 Has conseguido organizar bien tus obligaciones o tus trabajos y eso hace que hayas ganado en tiempo libre para dedicarlo a lo que de verdad te gusta hacer. Sonrisas y buena jornada para disfrutar de los amigos, que te darán afecto y oportunidad de diversión.
tauro	2012-11-16	 El trabajo en equipo funcionará bien hoy, ya que andarás muy colaborador e incluso cómplice con personas que funcionan bien a tu lado. Sale tu lado más amable y eso te hace ganar puntos y mejorar la confianza que han puesto en ti tus superiores.
